INFO 2025-10-08 08:23:00,888 autoreload 22463 140704639274432 Watching for file changes with StatReloader
INFO 2025-10-19 08:48:20,495 basehttp 33091 123145477054464 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:48:20,510 basehttp 33091 123145527422976 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:48:20,523 basehttp 33091 123145460264960 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:48:20,569 basehttp 33091 123145510633472 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:48:20,598 basehttp 33091 123145460264960 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:48:20,604 basehttp 33091 123145510633472 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:48:20,668 basehttp 33091 123145460264960 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:48:20,680 basehttp 33091 123145527422976 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:48:20,697 basehttp 33091 123145460264960 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:48:20,705 basehttp 33091 123145510633472 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:48:21,363 basehttp 33091 123145510633472 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:48:21,477 basehttp 33091 123145527422976 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:48:21,513 basehttp 33091 123145477054464 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:48:21,525 basehttp 33091 123145460264960 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:48:23,642 basehttp 33091 123145460264960 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:48:27,675 basehttp 33091 123145460264960 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:48:27,746 basehttp 33091 123145493843968 - Broken pipe from ('127.0.0.1', 51659)
INFO 2025-10-19 08:48:27,767 basehttp 33091 123145477054464 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:48:27,777 basehttp 33091 123145460264960 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:48:27,791 basehttp 33091 123145527422976 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:48:27,795 basehttp 33091 123145510633472 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:48:27,866 basehttp 33091 123145527422976 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:48:27,875 basehttp 33091 123145510633472 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:48:27,883 basehttp 33091 123145527422976 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:48:27,898 basehttp 33091 123145527422976 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:48:27,937 basehttp 33091 123145527422976 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:48:27,940 basehttp 33091 123145510633472 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:48:28,473 basehttp 33091 123145527422976 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:48:28,519 basehttp 33091 123145460264960 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:48:28,525 basehttp 33091 123145510633472 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:48:28,701 basehttp 33091 123145460264960 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:48:30,808 basehttp 33091 123145460264960 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:48:33,666 basehttp 33091 123145460264960 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:48:33,731 basehttp 33091 123145510633472 - Broken pipe from ('127.0.0.1', 51658)
INFO 2025-10-19 08:48:33,750 basehttp 33091 123145460264960 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:48:33,753 basehttp 33091 123145527422976 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:48:33,765 basehttp 33091 123145477054464 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:48:33,773 basehttp 33091 123145493843968 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:48:33,821 basehttp 33091 123145477054464 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:48:33,829 basehttp 33091 123145493843968 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:48:33,846 basehttp 33091 123145477054464 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:48:33,862 basehttp 33091 123145477054464 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:48:33,884 basehttp 33091 123145493843968 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:48:33,976 basehttp 33091 123145493843968 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:48:34,530 basehttp 33091 123145477054464 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:48:34,534 basehttp 33091 123145527422976 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:48:34,623 basehttp 33091 123145493843968 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:48:34,697 basehttp 33091 123145493843968 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:48:36,879 basehttp 33091 123145493843968 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:48:39,234 basehttp 33091 123145493843968 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:48:39,263 basehttp 33091 123145460264960 - Broken pipe from ('127.0.0.1', 51644)
INFO 2025-10-19 08:48:39,356 basehttp 33091 123145527422976 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:48:39,369 basehttp 33091 123145493843968 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:48:39,386 basehttp 33091 123145477054464 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:48:39,401 basehttp 33091 123145460264960 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:48:39,469 basehttp 33091 123145460264960 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:48:39,470 basehttp 33091 123145477054464 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:48:39,482 basehttp 33091 123145477054464 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:48:39,503 basehttp 33091 123145477054464 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:48:39,543 basehttp 33091 123145477054464 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:48:39,547 basehttp 33091 123145460264960 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:48:40,206 basehttp 33091 123145477054464 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:48:40,259 basehttp 33091 123145510633472 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:48:40,289 basehttp 33091 123145493843968 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:48:40,318 basehttp 33091 123145460264960 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:48:42,307 basehttp 33091 123145460264960 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:48:49,542 basehttp 33091 123145460264960 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:48:49,571 basehttp 33091 123145527422976 - Broken pipe from ('127.0.0.1', 51657)
INFO 2025-10-19 08:48:49,666 basehttp 33091 123145460264960 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:48:49,681 basehttp 33091 123145510633472 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:48:49,687 basehttp 33091 123145493843968 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:48:49,692 basehttp 33091 123145477054464 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:48:49,789 basehttp 33091 123145493843968 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:48:49,798 basehttp 33091 123145477054464 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:48:49,811 basehttp 33091 123145477054464 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:48:49,821 basehttp 33091 123145477054464 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:48:49,835 basehttp 33091 123145493843968 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:48:50,031 basehttp 33091 123145493843968 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:48:50,933 basehttp 33091 123145477054464 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:48:50,949 basehttp 33091 123145493843968 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:48:50,953 basehttp 33091 123145510633472 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:48:51,177 basehttp 33091 123145493843968 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:48:51,347 basehttp 33091 123145477054464 "GET /static/videos/pollution.mp4 HTTP/1.1" 200 7665900
INFO 2025-10-19 08:48:53,263 basehttp 33091 123145493843968 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:48:59,232 basehttp 33091 123145493843968 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:48:59,289 basehttp 33091 123145477054464 - Broken pipe from ('127.0.0.1', 51639)
INFO 2025-10-19 08:48:59,330 basehttp 33091 123145510633472 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:48:59,332 basehttp 33091 123145493843968 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:48:59,353 basehttp 33091 123145460264960 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:48:59,365 basehttp 33091 123145477054464 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:48:59,413 basehttp 33091 123145477054464 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:48:59,416 basehttp 33091 123145460264960 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:48:59,428 basehttp 33091 123145460264960 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:48:59,440 basehttp 33091 123145460264960 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:48:59,456 basehttp 33091 123145477054464 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:48:59,555 basehttp 33091 123145477054464 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:49:00,070 basehttp 33091 123145460264960 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:49:00,138 basehttp 33091 123145477054464 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:49:00,141 basehttp 33091 123145493843968 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:49:00,285 basehttp 33091 123145477054464 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:49:02,773 basehttp 33091 123145477054464 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:49:11,011 basehttp 33091 123145477054464 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:49:11,075 basehttp 33091 123145493843968 - Broken pipe from ('127.0.0.1', 51663)
INFO 2025-10-19 08:49:11,087 basehttp 33091 123145460264960 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:49:11,087 basehttp 33091 123145477054464 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:49:11,118 basehttp 33091 123145460264960 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:49:11,131 basehttp 33091 123145477054464 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:49:11,169 basehttp 33091 123145460264960 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:49:11,173 basehttp 33091 123145477054464 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:49:11,249 basehttp 33091 123145460264960 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:49:11,262 basehttp 33091 123145460264960 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:49:11,273 basehttp 33091 123145477054464 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:49:11,342 basehttp 33091 123145477054464 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:49:12,176 basehttp 33091 123145460264960 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:49:12,195 basehttp 33091 123145510633472 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:49:12,318 basehttp 33091 123145477054464 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:49:12,416 basehttp 33091 123145510633472 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:49:14,425 basehttp 33091 123145510633472 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:49:17,474 basehttp 33091 123145493843968 "GET /static/videos/pollution.mp4 HTTP/1.1" 200 7665900
INFO 2025-10-19 08:49:20,487 basehttp 33091 123145510633472 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:49:20,532 basehttp 33091 123145493843968 - Broken pipe from ('127.0.0.1', 51669)
INFO 2025-10-19 08:49:20,576 basehttp 33091 123145477054464 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:49:20,581 basehttp 33091 123145510633472 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:49:20,602 basehttp 33091 123145460264960 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:49:20,614 basehttp 33091 123145493843968 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:49:20,661 basehttp 33091 123145493843968 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:49:20,663 basehttp 33091 123145460264960 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:49:20,748 basehttp 33091 123145493843968 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:49:20,763 basehttp 33091 123145493843968 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:49:20,783 basehttp 33091 123145510633472 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:49:20,792 basehttp 33091 123145460264960 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:49:21,500 basehttp 33091 123145527422976 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:49:21,548 basehttp 33091 123145510633472 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:49:21,558 basehttp 33091 123145493843968 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:49:21,629 basehttp 33091 123145460264960 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:49:23,576 basehttp 33091 123145460264960 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:49:33,159 basehttp 33091 123145460264960 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:49:33,192 basehttp 33091 123145477054464 - Broken pipe from ('127.0.0.1', 51668)
INFO 2025-10-19 08:49:33,307 basehttp 33091 123145493843968 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:49:33,334 basehttp 33091 123145460264960 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:49:33,342 basehttp 33091 123145510633472 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:49:33,349 basehttp 33091 123145527422976 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:49:33,392 basehttp 33091 123145460264960 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:49:33,431 basehttp 33091 123145510633472 - Broken pipe from ('127.0.0.1', 51666)
INFO 2025-10-19 08:49:33,434 basehttp 33091 123145527422976 - Broken pipe from ('127.0.0.1', 51672)
INFO 2025-10-19 08:49:33,444 basehttp 33091 123145460264960 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:49:33,462 basehttp 33091 123145493843968 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:49:33,478 basehttp 33091 123145460264960 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:49:33,504 basehttp 33091 123145477054464 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:49:33,510 basehttp 33091 123145460264960 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:49:33,603 basehttp 33091 123145460264960 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:49:33,629 basehttp 33091 123145460264960 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:49:33,644 basehttp 33091 123145493843968 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:49:33,685 basehttp 33091 123145510633472 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:49:33,695 basehttp 33091 123145477054464 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:49:34,326 basehttp 33091 123145510633472 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:49:34,359 basehttp 33091 123145477054464 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:49:34,534 basehttp 33091 123145493843968 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:49:34,709 basehttp 33091 123145493843968 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:49:36,625 basehttp 33091 123145493843968 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:49:42,928 basehttp 33091 123145493843968 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:49:42,993 basehttp 33091 123145477054464 - Broken pipe from ('127.0.0.1', 51673)
INFO 2025-10-19 08:49:43,006 basehttp 33091 123145493843968 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:49:43,011 basehttp 33091 123145510633472 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:49:43,098 basehttp 33091 123145493843968 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:49:43,103 basehttp 33091 123145510633472 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:49:43,191 basehttp 33091 123145527422976 "GET /static/js/card.js HTTP/1.1" 200 9483
INFO 2025-10-19 08:49:43,192 basehttp 33091 123145510633472 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:49:43,203 basehttp 33091 123145477054464 "GET /static/js/video.js HTTP/1.1" 200 1985
INFO 2025-10-19 08:49:43,204 basehttp 33091 123145493843968 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
INFO 2025-10-19 08:49:43,228 basehttp 33091 123145527422976 "GET /static/img/pollution-icon.png HTTP/1.1" 200 598273
INFO 2025-10-19 08:49:43,237 basehttp 33091 123145460264960 "GET /static/img/fire-icon.png HTTP/1.1" 200 1566475
INFO 2025-10-19 08:49:44,441 basehttp 33091 123145493843968 "GET /static/img/hero-bg-2.png HTTP/1.1" 200 704647
INFO 2025-10-19 08:49:44,457 basehttp 33091 123145527422976 "GET /static/videos/cutting.mp4 HTTP/1.1" 200 1827320
INFO 2025-10-19 08:49:44,494 basehttp 33091 123145460264960 "GET /static/videos/beetle.mp4 HTTP/1.1" 200 3341312
INFO 2025-10-19 08:49:44,510 basehttp 33091 123145477054464 "GET /static/videos/fire.mp4 HTTP/1.1" 200 2135276
INFO 2025-10-19 08:49:45,676 basehttp 33091 123145510633472 "GET /static/videos/pollution.mp4 HTTP/1.1" 200 7665900
INFO 2025-10-19 08:49:46,257 basehttp 33091 123145477054464 "GET /static/img/favicon.ico HTTP/1.1" 200 15323
INFO 2025-10-19 08:50:00,953 basehttp 33091 123145510633472 - Broken pipe from ('127.0.0.1', 51674)
INFO 2025-10-19 08:50:02,599 basehttp 33091 123145477054464 "GET / HTTP/1.1" 200 79965
INFO 2025-10-19 08:50:02,692 basehttp 33091 123145460264960 "GET /static/css/main_page.css HTTP/1.1" 200 5236
INFO 2025-10-19 08:50:02,705 basehttp 33091 123145477054464 "GET /static/css/tailwind.output.css HTTP/1.1" 200 32963
INFO 2025-10-19 08:50:02,736 basehttp 33091 123145527422976 "GET /static/img/logo.png HTTP/1.1" 200 281554
INFO 2025-10-19 08:50:02,776 basehttp 33091 123145493843968 "GET /static/img/cutted-forest.png HTTP/1.1" 200 784418
INFO 2025-10-19 08:50:02,813 basehttp 33091 123145527422976 "GET /static/img/beetle-icon.png HTTP/1.1" 200 1093023
INFO 2025-10-19 08:50:02,818 basehttp 33091 123145493843968 "GET /static/img/cutting-icon.png HTTP/1.1" 200 658640
